"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco","SalarioNuevo"
"3026",6536,15570417,"Chien",579,"Francia","Masculino",35,2044,0,2,1,0,4460.2,0,5307.638
"3027",1697,15679983,"Garmon",565,"Francia","Masculino",34,4709,0,1,0,0,74593.84,0,88766.6696
"3028",868,15684196,"Aitken",627,"Francia","Femenino",55,2390,159441.27,1,1,0,100686.11,1,119816.4709
"3029",6738,15600280,"Tao",703,"Francia","Femenino",32,10118,0,2,0,0,33606.52,0,39991.7588
"3030",6465,15790659,"Sheets",701,"España","Masculino",59,3441,0,2,0,1,27597.59,0,32841.1321
"3031",3822,15567778,"Genovese",690,"Alemania","Femenino",54,9524,144027.8,1,1,1,108731.02,1,129389.9138
"3032",8033,15810444,"Aksenov",562,"Alemania","Femenino",39,9831,130565.02,1,1,0,9854.72,1,11727.1168
"3033",9694,15747974,"Sabbatini",614,"Francia","Masculino",49,10152,0,2,1,0,192440.54,0,229004.2426
"3034",9729,15652808,"Monaldo",774,"Francia","Femenino",41,3479,126670.37,1,1,0,102426.06,0,121887.0114
"3035",1886,15604536,"Vachon",850,"Alemania","Femenino",31,8414,164672.66,1,0,1,61936.1,0,73703.959
"3036",2571,15770420,"Dillon",749,"Alemania","Masculino",46,3729,78136.36,2,1,1,73470.98,0,87430.4662
"3037",3616,15813645,"Hamilton",491,"Francia","Femenino",36,9327,53369.13,1,1,1,103934.12,0,123681.6028
"3038",5419,15777759,"Boucaut",570,"Francia","Masculino",30,5499,131406.56,1,1,1,47952.45,0,57063.4155
"3039",7610,15757759,"Okwuoma",807,"España","Femenino",28,9348,165969.26,3,1,0,156122.13,1,185785.3347
"3040",2066,15718507,"Su",647,"Alemania","Masculino",37,4745,116509.99,1,1,1,149517.71,1,177926.0749
"3041",8556,15578006,"Yao",787,"Francia","Femenino",85,4034,0,2,1,1,116537.96,0,138680.1724
"3042",1608,15583857,"Siciliano",623,"España","Femenino",43,10302,123536.52,2,0,0,154908.52,0,184341.1388
"3043",2304,15671973,"Chukwuemeka",467,"España","Masculino",39,9903,0,2,1,1,7415.96,0,8824.9924
"3044",5627,15778526,"Bradshaw",719,"España","Femenino",48,6143,0,2,0,0,78563.66,0,93490.7554
"3045",2001,15673908,"Chinweike",602,"Alemania","Femenino",42,2546,158414.85,1,1,1,131886.46,0,156944.8874
"3046",5330,15663888,"Connor",549,"Alemania","Masculino",34,9064,204017.4,2,1,0,109538.35,0,130350.6365
"3047",1893,15794187,"Young",695,"Francia","Masculino",36,6299,114007.5,2,1,0,118120.88,0,140563.8472
"3048",6741,15754820,"Bergamaschi",637,"Alemania","Masculino",35,7348,147127.81,2,1,1,84760.7,0,100865.233
"3049",1995,15778936,"Ingamells",701,"Francia","Masculino",33,10423,147510.34,1,1,0,190611.92,0,226828.1848
"3050",5844,15798398,"Pagnotto",785,"Francia","Femenino",36,1640,135438.4,1,0,0,190627.01,0,226846.1419
"3051",5427,15674343,"Esposito",597,"Francia","Masculino",44,4907,78128.13,2,0,1,109153.04,0,129892.1176
"3052",1421,15723484,"Hunt",669,"Alemania","Femenino",42,10577,103873.39,1,1,0,148611.52,0,176847.7088
"3053",7718,15626787,"Wei",698,"España","Femenino",31,3753,185078.26,1,0,0,115337.74,1,137251.9106
"3054",6687,15588406,"Chiemenam",574,"España","Femenino",37,7391,0,2,1,0,32262.28,0,38392.1132
"3055",1289,15623143,"Lung",732,"Francia","Femenino",43,10779,0,2,1,0,183147.17,0,217945.1323
"3056",7081,15606229,"Obijiaku",771,"Francia","Masculino",39,10996,0,2,1,0,96270.64,0,114562.0616
"3057",887,15798888,"Pisano",605,"Alemania","Femenino",31,1477,117992.59,1,1,1,183598.77,0,218482.5363
"3058",2361,15707042,"Dellucci",634,"Francia","Femenino",24,8444,87413.19,1,1,0,63340.65,0,75375.3735
"3059",7482,15787459,"Parkes",745,"España","Masculino",40,3180,88466.82,1,0,0,116331.42,0,138434.3898
"3060",4289,15768367,"Nebechukwu",781,"Francia","Femenino",27,4728,186558.55,1,1,1,175071.29,1,208334.8351
"3061",6466,15806307,"Favors",537,"Francia","Masculino",37,3339,0,2,1,1,20603.32,0,24517.9508
"3062",6438,15668893,"Wilsmore",782,"Francia","Masculino",39,1281,0,2,1,1,33949.67,0,40400.1073
"3063",908,15778838,"Warren",783,"Francia","Masculino",38,10581,114135.17,1,1,0,153269.98,0,182391.2762
"3064",105,15673747,"Ayers",519,"Francia","Femenino",22,8395,0,1,0,1,167553.06,0,199388.1414
"3065",7820,15778320,"Teng",848,"Alemania","Femenino",40,3282,148495.64,1,0,0,158853.98,0,189036.2362
"3066",4696,15666633,"Huang",758,"España","Masculino",56,1828,0,2,1,1,10643.38,0,12665.6222
"3067",4333,15771997,"Bryant",791,"Francia","Femenino",31,10688,75499.24,1,1,0,22184.14,0,26399.1266
"3068",5806,15685706,"Bird",731,"Francia","Femenino",40,3159,118991.79,1,1,1,156048.64,0,185697.8816
"3069",7563,15681206,"Hsing",722,"Francia","Femenino",49,1990,168197.66,1,1,0,140765.57,1,167511.0283
"3070",5376,15580213,"McIntyre",585,"Francia","Femenino",43,9582,0,2,1,0,89402.54,0,106389.0226
"3071",7360,15590234,"De Luca",697,"Francia","Femenino",42,8537,0,1,1,0,1262.83,1,1502.7677
"3072",1464,15677310,"Christie",761,"Alemania","Masculino",62,9769,98854.34,1,0,0,86920.97,1,103435.9543
"3073",8025,15663933,"Jamieson",625,"Alemania","Femenino",35,6805,86147.46,2,1,0,163440.8,1,194494.552
"3074",6769,15686885,"Nekrasov",777,"Alemania","Masculino",44,8186,124655.59,2,0,1,79792.3,0,94952.837
"3075",9429,15798844,"Chijindum",678,"Francia","Masculino",54,8802,128914.97,1,0,0,191746.23,1,228178.0137
"3076",8851,15783276,"Forbes",725,"Francia","Femenino",25,9792,0,2,1,1,168607.74,0,200643.2106
"3077",3096,15604706,"Blake",581,"Alemania","Masculino",38,7570,133105.47,1,1,0,105732.9,1,125822.151
"3078",9296,15698522,"Thomas",660,"Alemania","Masculino",39,8646,134599.33,2,1,0,183095.87,0,217884.0853
"3079",2089,15689061,"Davey",611,"Francia","Masculino",68,7998,82547.11,2,1,1,146448.01,0,174273.1319
"3080",3923,15586629,"Campbell",637,"Francia","Masculino",33,4582,0,2,1,0,139947.17,0,166537.1323
"3081",8637,15683471,"Hansen",691,"Francia","Masculino",38,2807,0,2,0,0,81617.4,0,97124.706
"3082",3221,15651983,"Fang",591,"Francia","Femenino",56,3974,128882.49,1,1,1,196241.94,1,233527.9086
"3083",9690,15573971,"Mills",737,"Francia","Masculino",44,5878,0,2,0,0,57898.58,0,68899.3102
"3084",3553,15642726,"Holmes",611,"Francia","Masculino",53,7184,83568.26,1,0,0,1235.49,0,1470.2331
"3085",2136,15768201,"Paterson",850,"Francia","Femenino",39,2101,148586.64,1,1,1,176791.27,0,210381.6113
"3086",5009,15751158,"Mashman",571,"Francia","Femenino",42,2603,108825.34,3,1,0,55558.51,1,66114.6269
"3087",7697,15592816,"Udokamma",623,"Alemania","Femenino",48,3733,108076.33,1,1,0,118855.26,1,141437.7594
"3088",8409,15798053,"Nnachetam",707,"España","Masculino",32,9002,0,2,1,0,126475.79,0,150506.1901
"3089",8791,15773421,"Genovese",673,"Francia","Femenino",42,8116,0,2,1,0,121440.8,0,144514.552
"3090",3705,15704987,"Lu",649,"Francia","Femenino",52,3912,49113.75,1,1,0,41858.43,0,49811.5317
"3091",7439,15665180,"Vasiliev",616,"Francia","Femenino",31,9023,136789.14,1,1,0,59346.4,1,70622.216
"3092",6155,15641575,"Anenechukwu",577,"Francia","Masculino",37,6434,127261.35,1,1,0,56185.05,0,66860.2095
"3093",5198,15605455,"Tai",664,"Francia","Masculino",40,7838,0,2,1,0,194767.3,0,231773.087
"3094",8074,15633283,"Padovano",536,"Francia","Masculino",35,1469,0,2,1,0,64833.28,0,77151.6032
"3095",6246,15588580,"Kennedy",584,"Alemania","Femenino",36,9139,109646.83,1,1,1,70240.79,0,83586.5401
"3096",1819,15627854,"Mai",707,"España","Masculino",44,7060,0,2,1,1,135077.01,0,160741.6419
"3097",8921,15743570,"Feng",481,"Francia","Femenino",34,6855,0,2,1,1,125253.46,0,149051.6174
"3098",6358,15771857,"Philipp",513,"España","Masculino",39,5929,89039.9,2,1,1,146738.83,0,174619.2077
"3099",9489,15768282,"Perez",724,"Alemania","Masculino",36,7840,94615.11,2,1,1,10627.21,0,12646.3799
"3100",5643,15745001,"Kovalev",683,"España","Femenino",36,3487,0,2,1,0,104786.59,0,124696.0421
"3101",473,15689526,"Shih",542,"Alemania","Femenino",35,9672,127543.11,2,1,0,468.94,1,558.0386
"3102",4798,15699515,"Manfrin",643,"Alemania","Masculino",33,7587,98630.31,2,1,1,40250.82,0,47898.4758
"3103",4092,15595303,"Johnston",736,"Alemania","Masculino",46,2630,130812.91,1,1,1,77981.54,1,92798.0326
"3104",8138,15766765,"Obiuto",664,"Alemania","Masculino",39,3285,60263.23,1,1,0,170835.32,0,203294.0308
"3105",701,15621195,"Ch'eng",619,"Alemania","Masculino",41,7484,147974.16,2,1,0,170518.83,0,202917.4077
"3106",4887,15774882,"Mazzanti",687,"Francia","Femenino",35,2453,99587.43,1,1,1,1713.1,1,2038.589
"3107",9791,15631871,"Kelly",616,"Alemania","Femenino",57,6599,116936.81,1,1,1,104379.36,0,124211.4384
"3108",547,15781777,"Sutherland",604,"Francia","Masculino",33,5280,148659.48,1,0,0,42437.75,0,50500.9225
"3109",4526,15684722,"Fraser",490,"Francia","Masculino",34,8170,122952.9,2,0,0,154360.97,0,183689.5543
"3110",1894,15595153,"Tucker",644,"Alemania","Femenino",44,6426,106022.73,2,0,0,148727.42,0,176985.6298
"3111",2345,15782468,"Hart",850,"España","Masculino",51,3776,109799.55,2,1,1,12457.76,1,14824.7344
"3112",7673,15720187,"Han",479,"Alemania","Femenino",30,1548,143964.36,2,1,0,41879.99,0,49837.1881
"3113",6653,15786433,"Aitken",650,"Alemania","Femenino",35,9981,165982.43,2,1,1,24482.16,0,29133.7704
"3114",492,15662063,"McIver",746,"Francia","Masculino",36,4440,142400.77,1,1,1,193438.69,0,230192.0411
"3115",1582,15609735,"Campbell",533,"Alemania","Masculino",51,10698,127545.56,2,0,0,79559.02,1,94675.2338
"3116",3102,15586523,"Paten",720,"Alemania","Femenino",29,10287,106230.92,1,1,1,69903.93,1,83185.6767
"3117",8015,15812073,"Palmer",529,"Francia","Femenino",31,7385,0,2,1,1,175697.87,0,209080.4653
"3118",2697,15618239,"Neumann",530,"Francia","Femenino",48,5852,0,1,1,0,85081.09,0,101246.4971
"3119",1088,15730639,"Fiorentino",715,"Francia","Masculino",23,2740,139224.92,2,1,0,65057.71,0,77418.6749
"3120",7322,15640059,"Smith",606,"Francia","Masculino",40,1746,0,2,1,1,70899.27,0,84370.1313
"3121",8078,15605447,"Palermo",752,"Francia","Masculino",49,1628,78653.84,1,1,0,7698.6,0,9161.334
"3122",4817,15810732,"Grant",730,"Francia","Femenino",36,10078,148749.29,2,1,0,91830.75,0,109278.5925
"3123",8079,15804104,"Romani",494,"Francia","Masculino",28,9493,114731.76,2,0,1,79479.74,0,94580.8906
"3124",5843,15746127,"Hort",572,"Francia","Femenino",47,5582,0,2,1,0,36099.7,0,42958.643
"3125",1306,15671256,"Macartney",850,"Francia","Femenino",35,1521,211774.31,1,1,0,188574.12,1,224403.2028
"3126",2386,15800215,"Kwemtochukwu",658,"Francia","Masculino",25,4276,0,2,0,1,173948.4,0,206998.596
"3127",1014,15580953,"Forbes",544,"Francia","Masculino",30,10447,73218.89,1,0,1,126796.69,0,150888.0611
"3128",8771,15647838,"Davison",648,"Alemania","Femenino",51,8827,116574.84,1,1,0,4121.04,1,4904.0376
"3129",9749,15774166,"Mitchell",607,"Alemania","Femenino",24,2418,109483.54,2,0,1,127560.77,0,151797.3163
"3130",6709,15593897,"Carr",650,"España","Masculino",25,4680,160599.06,2,1,1,28391.52,0,33785.9088
"3131",9005,15591360,"Udinesi",642,"Francia","Femenino",33,8279,84607.34,2,0,1,60059.47,0,71470.7693
"3132",9911,15719940,"Gibbons",628,"Alemania","Femenino",51,8081,115280.49,2,0,0,12628.61,1,15028.0459
"3133",1241,15811613,"Voss",588,"Francia","Femenino",27,4019,0,1,1,0,20066.38,0,23878.9922
"3134",830,15632275,"Trevisano",718,"Francia","Masculino",29,8514,0,1,1,0,126336.72,0,150340.6968
"3135",960,15598275,"Sochima",709,"Francia","Femenino",32,5178,0,2,1,1,199418.02,0,237307.4438
"3136",9508,15634950,"Obiajulu",657,"Alemania","Masculino",57,2631,107174.58,1,1,1,126369.55,1,150379.7645
"3137",4637,15753102,"Curtis",752,"España","Masculino",44,4148,83870.33,1,1,0,178722.24,0,212679.4656
"3138",1068,15750811,"Woodward",766,"Alemania","Masculino",44,6240,116822.7,1,0,0,197643.24,0,235195.4556
"3139",598,15762351,"Chao",689,"España","Femenino",63,7411,0,2,1,1,186526.12,0,221966.0828
"3140",6927,15652289,"Williams",694,"Francia","Masculino",47,8501,0,2,1,0,197528.62,0,235059.0578
"3141",5434,15610686,"Melton",850,"Francia","Masculino",63,3054,169832.57,1,0,0,184107.26,1,219087.6394
"3142",3294,15604576,"Eiland",850,"España","Masculino",22,4681,0,1,1,1,144385.54,0,171818.7926
"3143",2116,15626212,"Wark",616,"Francia","Masculino",29,6331,0,1,1,1,166984.44,0,198711.4836
"3144",4473,15750181,"Sanderson",553,"Alemania","Masculino",41,1033,110112.54,2,0,0,81898.81,0,97459.5839
"3145",2207,15808868,"Nwokeocha",652,"Francia","Femenino",31,9050,103696.97,3,0,0,155221.05,1,184713.0495
"3146",2669,15758031,"Lazarev",760,"España","Masculino",38,9416,91241.85,1,0,1,80682.35,0,96011.9965
"3147",1266,15807335,"Spencer",676,"España","Femenino",64,8695,116954.32,1,1,1,91149.48,0,108467.8812
"3148",2763,15807221,"Weaver",555,"España","Masculino",21,9037,0,2,0,0,103901.35,0,123642.6065
"3149",4944,15795124,"Pan",726,"Alemania","Masculino",50,6448,94504.35,1,0,1,5078.9,0,6043.891
"3150",2572,15649280,"Lucchese",521,"Alemania","Femenino",40,2419,134504.78,1,1,0,18082.06,0,21517.6514
"3151",8218,15747677,"Gordon",656,"España","Masculino",69,2544,163975.09,1,1,1,36108.5,0,42969.115
"3152",1823,15755330,"Forbes",512,"Alemania","Masculino",41,9435,122403.24,1,0,1,37439.9,1,44553.481
"3153",9817,15769191,"Lipton",509,"Francia","Masculino",55,7740,132387.91,2,1,1,170360.11,0,202728.5309
"3154",6248,15664639,"McGregor",645,"Francia","Masculino",19,3312,128514.84,1,0,0,175969.19,0,209403.3361
"3155",9025,15679968,"Ting",623,"Francia","Masculino",40,5286,118788.57,1,1,0,192867.4,0,229512.206
"3156",3141,15648951,"Kao",785,"España","Masculino",41,6620,0,2,1,1,199108.88,0,236939.5672
"3157",7590,15613630,"Tang",775,"Francia","Masculino",52,1937,109922.61,1,1,1,96823.32,1,115219.7508
"3158",7020,15571928,"Fraser",679,"Francia","Femenino",43,1882,0,3,1,0,115136.51,1,137012.4469
"3159",8511,15617482,"Milanesi",489,"Alemania","Femenino",52,3916,131441.51,1,1,0,37240.11,1,44315.7309
"3160",4094,15589019,"Morant",633,"España","Femenino",33,9234,92855.02,1,1,1,159813.18,0,190177.6842
"3161",8540,15608541,"Claiborne",498,"Francia","Masculino",46,6856,91857.66,1,1,0,101954.78,1,121326.1882
"3162",9124,15615012,"Fan",594,"Francia","Masculino",23,2572,156267.59,1,1,0,160968.44,0,191552.4436
"3163",3104,15675450,"Burt",718,"Francia","Masculino",48,8687,0,2,1,1,72105.63,0,85805.6997
"3164",6234,15807163,"Ku",537,"Francia","Femenino",38,6977,0,1,0,0,52337.97,1,62282.1843
"3165",7394,15788126,"Evans",689,"España","Femenino",38,1565,121021.05,1,1,1,12182.15,0,14496.7585
"3166",7413,15751788,"Johnson",850,"España","Masculino",28,3203,97408.03,1,1,1,175853.64,0,209265.8316
"3167",1875,15607598,"Muravyov",575,"España","Femenino",31,2230,0,2,1,1,95686.42,0,113866.8398
"3168",9784,15627262,"Soto",536,"Alemania","Masculino",23,2931,92366.72,2,1,0,120661.71,0,143587.4349
"3169",6791,15769548,"Hyde",668,"Francia","Femenino",37,8400,128645.67,1,1,0,92149.64,0,109658.0716
"3170",6486,15663942,"Hsiung",639,"Francia","Femenino",38,8008,0,2,0,0,93716.38,0,111522.4922
"3171",6603,15630704,"Haworth",612,"Alemania","Masculino",32,10243,106520.73,2,1,0,177092.16,0,210739.6704
"3172",5700,15735636,"Toscano",604,"Francia","Femenino",53,7752,121389.78,1,1,1,48201.64,1,57359.9516
"3173",7596,15659399,"Mazzi",516,"Alemania","Masculino",50,5639,139675.07,2,1,0,45591.23,0,54253.5637
"3174",5864,15669301,"Romani",778,"Alemania","Femenino",29,5083,150358.97,1,1,0,62454.01,1,74320.2719
"3175",8524,15791174,"Leibius",540,"España","Masculino",67,4055,88382.01,1,0,1,59457,0,70753.83
"3176",9404,15651955,"Hanson",603,"Francia","Masculino",31,7784,0,2,0,1,9607.1,0,11432.449
"3177",2620,15758702,"Watson",705,"Francia","Femenino",55,9671,0,2,1,1,14392.68,0,17127.2892
"3178",7195,15729362,"Lombardi",745,"Francia","Masculino",36,1945,67226.37,1,1,0,130789.6,0,155639.624
"3179",7250,15784736,"Jamieson",562,"Francia","Masculino",45,3080,136855.24,1,1,0,46864,0,55768.16
"3180",3754,15742019,"Benford",675,"Francia","Femenino",39,10662,0,2,0,0,83419.15,0,99268.7885
"3181",5237,15683544,"Buccho",626,"España","Masculino",62,2643,0,1,1,1,65010.74,0,77362.7806
"3182",2252,15706223,"Barnes",715,"España","Masculino",38,7738,96798.79,2,1,1,4554.67,0,5420.0573
"3183",5410,15631460,"Swift",671,"España","Femenino",42,2585,0,2,1,1,128449.33,0,152854.7027
"3184",1290,15590344,"Russell",708,"Alemania","Masculino",32,4856,151691.44,2,1,1,172810.51,0,205644.5069
"3185",1315,15604158,"Smith",554,"Francia","Femenino",39,6715,0,2,1,1,18391.93,0,21886.3967
"3186",8792,15701555,"Nicholls",575,"España","Masculino",53,3831,84903.33,2,0,1,26015.8,0,30958.802
"3187",8716,15738672,"Paterson",737,"Alemania","Femenino",40,3815,162485.8,2,1,0,149381.32,0,177763.7708
"3188",7011,15717498,"Boni",775,"Francia","Masculino",42,10012,133970.22,2,0,1,187839.9,0,223529.481
"3189",2997,15604146,"Kaodilinakachukwu",608,"Alemania","Femenino",38,7177,103653.51,2,1,1,137079.86,0,163125.0334
"3190",8213,15572182,"Onwuamaeze",505,"Alemania","Femenino",33,10878,106506.77,3,1,0,45445.78,1,54080.4782
"3191",9568,15676353,"Etheridge",598,"Francia","Masculino",35,7354,114212.6,1,1,1,74322.85,0,88444.1915
"3192",7198,15703177,"Bell",654,"Francia","Femenino",35,8491,90865.8,1,1,1,86764.46,0,103249.7074
"3193",4284,15804394,"Brenan",663,"Alemania","Masculino",32,2834,130627.66,1,1,0,47161.25,1,56121.8875
"3194",4363,15603328,"Lucchesi",483,"Francia","Masculino",27,9224,77805.66,1,1,1,2101.89,0,2501.2491
"3195",4836,15675380,"Logan",573,"España","Masculino",56,5304,154669.77,1,0,1,115462.27,1,137400.1013
"3196",9098,15794849,"Aitken",850,"Alemania","Masculino",22,6179,91560.58,2,0,0,10541.38,0,12544.2422
"3197",2049,15611551,"Hill",676,"España","Masculino",48,5071,131659.59,2,0,1,14152.15,0,16841.0585
"3198",4755,15785339,"H?",640,"Francia","Femenino",50,8175,117565.03,2,0,0,82559.77,0,98246.1263
"3199",3890,15792365,"He",501,"Francia","Masculino",44,1009,142051.07,2,0,1,74940.5,0,89179.195
"3200",8173,15776229,"MacPherson",682,"Francia","Masculino",44,10912,115282.3,1,0,0,23766.4,0,28282.016
"3201",1310,15709441,"Cocci",745,"España","Femenino",59,3994,0,1,1,1,36124.98,0,42988.7262
"3202",4420,15772341,"Hs?eh",682,"Alemania","Masculino",81,5932,122029.15,1,1,1,50783.88,0,60432.8172
"3203",4429,15617320,"Palermo",693,"España","Femenino",46,7145,151709.33,1,1,0,180736.24,0,215076.1256
"3204",8030,15795895,"Yermakova",678,"Alemania","Masculino",36,5563,117864.85,2,1,0,27619.06,0,32866.6814
"3205",9257,15668580,"Todd",716,"España","Masculino",33,5180,0,2,1,1,92916.53,0,110570.6707
"3206",4256,15675983,"Wood",692,"Francia","Femenino",36,10484,79551.12,1,0,1,178267.07,0,212137.8133
"3207",1861,15800806,"Pai",685,"España","Masculino",31,9817,122449.31,2,1,1,180769.55,0,215115.7645
"3208",2452,15596575,"Vale",615,"Alemania","Masculino",39,5414,113193.51,2,1,1,52166.25,0,62077.8375
"3209",8945,15575858,"Bergamaschi",763,"Francia","Masculino",40,5872,0,2,1,0,134281.11,0,159794.5209
"3210",3529,15646366,"Trevisani",521,"Alemania","Masculino",41,10712,120586.54,1,0,1,20491.15,0,24384.4685
"3211",4136,15656286,"Sims",794,"Francia","Masculino",33,9086,0,2,0,0,178122.71,0,211966.0249
"3212",9951,15620398,"Mitchell",635,"España","Femenino",34,3606,98683.47,2,1,0,15733.19,0,18722.4961
"3213",6831,15744789,"McConnell",786,"España","Femenino",32,5824,114512.59,1,1,0,15796.66,0,18798.0254
"3214",1346,15681081,"Marrero",545,"España","Femenino",47,1343,0,2,1,1,38970.14,0,46374.4666
"3215",6117,15691910,"Lu",663,"España","Masculino",30,6189,0,3,1,0,101371.05,0,120631.5495
"3216",5450,15688059,"Chin",807,"Alemania","Femenino",42,8410,105356.09,2,1,1,130489.37,0,155282.3503
"3217",4780,15621075,"Ogbonnaya",778,"Alemania","Femenino",45,1183,162150.42,2,1,0,174531.27,0,207692.2113
"3218",5919,15781598,"Middleton",756,"Alemania","Masculino",41,5410,149049.92,1,0,1,50422.36,1,60002.6084
"3219",8639,15628863,"Calabresi",601,"Francia","Masculino",38,10188,60013.81,1,1,1,38020.05,0,45243.8595
"3220",418,15742116,"Torres",671,"Alemania","Femenino",48,9695,116711.06,2,0,0,76373.38,0,90884.3222
"3221",5414,15769353,"Jenkins",550,"Francia","Femenino",40,9511,150490.32,1,0,0,166468.21,1,198097.1699
"3222",6290,15681007,"Yen",850,"Francia","Femenino",35,8730,128548.49,4,1,0,75478.95,1,89819.9505
"3223",2232,15603764,"Chang",560,"Francia","Masculino",49,9881,0,1,1,1,100075.1,1,119089.369
"3224",7338,15749177,"Maslow",730,"España","Femenino",52,2552,0,2,0,1,122398.84,0,145654.6196
"3225",8569,15812607,"Wilson",663,"Alemania","Femenino",46,9063,95439.4,1,1,1,21038.58,1,25035.9102
"3226",4503,15775124,"Watterston",763,"España","Masculino",37,9029,0,2,1,1,933.38,0,1110.7222
"3227",6436,15809320,"McElhone",845,"España","Femenino",52,4638,0,1,1,0,31726.76,1,37754.8444
"3228",4197,15573086,"Millar",564,"Francia","Masculino",42,2008,99824.45,1,1,1,36721.4,0,43698.466
"3229",4372,15764432,"Hicks",588,"Alemania","Femenino",42,6130,164307.77,1,1,0,48498.19,0,57712.8461
"3230",7599,15658148,"Udokamma",657,"Francia","Masculino",38,9941,0,2,1,0,185827.74,0,221135.0106
"3231",3832,15588350,"McIntyre",744,"Francia","Femenino",43,1639,147832.15,1,0,1,24234.11,0,28838.5909
