"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
"3265",8716,15738672,"Paterson",737,"Alemania","Femenino",40,3815,162485.8,2,1,0,149381.32,0
"3266",7011,15717498,"Boni",775,"Francia","Masculino",42,10012,133970.22,2,0,1,187839.9,0
"3267",2997,15604146,"Kaodilinakachukwu",608,"Alemania","Femenino",38,7177,103653.51,2,1,1,137079.86,0
"3268",8213,15572182,"Onwuamaeze",505,"Alemania","Femenino",33,10878,106506.77,3,1,0,45445.78,1
"3269",9568,15676353,"Etheridge",598,"Francia","Masculino",35,7354,114212.6,1,1,1,74322.85,0
"3270",7198,15703177,"Bell",654,"Francia","Femenino",35,8491,90865.8,1,1,1,86764.46,0
"3271",4284,15804394,"Brenan",663,"Alemania","Masculino",32,2834,130627.66,1,1,0,47161.25,1
"3272",4363,15603328,"Lucchesi",483,"Francia","Masculino",27,9224,77805.66,1,1,1,2101.89,0
"3273",4836,15675380,"Logan",573,"España","Masculino",56,5304,154669.77,1,0,1,115462.27,1
"3274",9098,15794849,"Aitken",850,"Alemania","Masculino",22,6179,91560.58,2,0,0,10541.38,0
"3275",2049,15611551,"Hill",676,"España","Masculino",48,5071,131659.59,2,0,1,14152.15,0
"3276",4755,15785339,"H?",640,"Francia","Femenino",50,8175,117565.03,2,0,0,82559.77,0
"3277",3890,15792365,"He",501,"Francia","Masculino",44,1009,142051.07,2,0,1,74940.5,0
"3278",8173,15776229,"MacPherson",682,"Francia","Masculino",44,10912,115282.3,1,0,0,23766.4,0
"3279",1310,15709441,"Cocci",745,"España","Femenino",59,3994,0,1,1,1,36124.98,0
"3280",4420,15772341,"Hs?eh",682,"Alemania","Masculino",81,5932,122029.15,1,1,1,50783.88,0
"3281",4429,15617320,"Palermo",693,"España","Femenino",46,7145,151709.33,1,1,0,180736.24,0
"3282",8030,15795895,"Yermakova",678,"Alemania","Masculino",36,5563,117864.85,2,1,0,27619.06,0
"3283",9257,15668580,"Todd",716,"España","Masculino",33,5180,0,2,1,1,92916.53,0
"3284",4256,15675983,"Wood",692,"Francia","Femenino",36,10484,79551.12,1,0,1,178267.07,0
"3285",1861,15800806,"Pai",685,"España","Masculino",31,9817,122449.31,2,1,1,180769.55,0
"3286",2452,15596575,"Vale",615,"Alemania","Masculino",39,5414,113193.51,2,1,1,52166.25,0
"3287",8945,15575858,"Bergamaschi",763,"Francia","Masculino",40,5872,0,2,1,0,134281.11,0
"3288",3529,15646366,"Trevisani",521,"Alemania","Masculino",41,10712,120586.54,1,0,1,20491.15,0
"3289",4136,15656286,"Sims",794,"Francia","Masculino",33,9086,0,2,0,0,178122.71,0
"3290",9951,15620398,"Mitchell",635,"España","Femenino",34,3606,98683.47,2,1,0,15733.19,0
"3291",6831,15744789,"McConnell",786,"España","Femenino",32,5824,114512.59,1,1,0,15796.66,0
"3292",1346,15681081,"Marrero",545,"España","Femenino",47,1343,0,2,1,1,38970.14,0
"3293",6117,15691910,"Lu",663,"España","Masculino",30,6189,0,3,1,0,101371.05,0
"3294",5450,15688059,"Chin",807,"Alemania","Femenino",42,8410,105356.09,2,1,1,130489.37,0
"3295",4780,15621075,"Ogbonnaya",778,"Alemania","Femenino",45,1183,162150.42,2,1,0,174531.27,0
"3296",5919,15781598,"Middleton",756,"Alemania","Masculino",41,5410,149049.92,1,0,1,50422.36,1
"3297",8639,15628863,"Calabresi",601,"Francia","Masculino",38,10188,60013.81,1,1,1,38020.05,0
"3298",418,15742116,"Torres",671,"Alemania","Femenino",48,9695,116711.06,2,0,0,76373.38,0
"3299",5414,15769353,"Jenkins",550,"Francia","Femenino",40,9511,150490.32,1,0,0,166468.21,1
"3300",6290,15681007,"Yen",850,"Francia","Femenino",35,8730,128548.49,4,1,0,75478.95,1
"3301",2232,15603764,"Chang",560,"Francia","Masculino",49,9881,0,1,1,1,100075.1,1
"3302",7338,15749177,"Maslow",730,"España","Femenino",52,2552,0,2,0,1,122398.84,0
"3303",8569,15812607,"Wilson",663,"Alemania","Femenino",46,9063,95439.4,1,1,1,21038.58,1
"3304",4503,15775124,"Watterston",763,"España","Masculino",37,9029,0,2,1,1,933.38,0
"3305",6436,15809320,"McElhone",845,"España","Femenino",52,4638,0,1,1,0,31726.76,1
"3306",4197,15573086,"Millar",564,"Francia","Masculino",42,2008,99824.45,1,1,1,36721.4,0
"3307",4372,15764432,"Hicks",588,"Alemania","Femenino",42,6130,164307.77,1,1,0,48498.19,0
"3308",7599,15658148,"Udokamma",657,"Francia","Masculino",38,9941,0,2,1,0,185827.74,0
"3309",3832,15588350,"McIntyre",744,"Francia","Femenino",43,1639,147832.15,1,0,1,24234.11,0
"3310",9073,15647725,"Napolitano",675,"Francia","Femenino",61,4550,62055.17,3,1,0,166305.16,1
"3311",3830,15571148,"Baranov",645,"España","Femenino",21,3489,0,2,0,0,28726.07,0
"3312",7345,15601030,"Patel",777,"Alemania",NA,34,9074,96693.66,1,1,1,172618.52,0
"3313",7374,15696175,"Echezonachukwu",602,"Alemania","Masculino",35,10985,90602.42,2,1,1,51695.41,0
"3314",2179,15720838,"Gallo",689,"España","Femenino",31,3471,139799.63,1,0,1,120663.57,0
"3315",5247,15605284,"Outtrim",688,"Francia","Masculino",26,1787,0,2,1,1,104435.94,0
"3316",9234,15622911,"Jude",759,"Francia","Masculino",42,1202,105420.18,1,0,1,121409.06,0
"3317",947,15660571,"Halpern",NA,"España","Masculino",43,8896,113034.31,1,1,1,100423.88,0
"3318",7241,15591747,"Rossi",705,"Francia","Masculino",32,5234,0,2,0,0,129576.99,0
"3319",9256,15760662,"Francis",521,"Alemania","Femenino",29,10114,87212.8,1,1,1,994.86,0
"3320",1468,15609562,"MacDonald",774,"España","Femenino",43,3179,116360.07,1,1,0,17004.14,0
"3321",1268,15771059,"Welch",756,"Alemania","Femenino",34,8811,148200.72,1,0,0,194584.48,0
"3322",2209,15734609,"Skinner",657,"Francia","Femenino",37,4415,0,2,1,1,7667.48,0
"3323",9399,15683977,"Owens",687,"España","Femenino",72,10426,0,2,1,1,50267.69,0
"3324",3080,15772250,"Udegbunam",842,"España","Masculino",46,6162,0,1,0,0,17268.02,0
"3325",2099,15729832,"Cheng",658,"Francia","Masculino",29,2078,145512.84,1,1,0,20207.02,0
"3326",4905,15744983,"Burgmann",712,"España","Masculino",47,2713,139887.01,1,1,1,95719.73,0
"3327",8616,15587177,"Lloyd",646,"Francia","Masculino",36,4232,124445.52,1,1,0,88481.32,0
"3328",7046,15656417,"Marsh",582,"Francia","Femenino",39,8579,132077.48,2,1,0,192255.15,0
"3329",9350,NA,"Clancy",529,"España","Masculino",31,5062,0,1,1,0,10625.91,0
"3330",2612,15744240,"Shen",688,"Alemania","Femenino",46,4654,74458.25,1,0,1,6866.31,0
"3331",8770,15644788,"Fyodorov",731,"Francia","Femenino",30,6401,0,2,1,0,189528.72,0
"3332",1376,15727489,"Madueke",567,NA,"Femenino",45,5326,157320.51,1,1,0,62193.92,0
"3333",553,15671097,"Carter",428,"Francia","Femenino",31,2303,0,2,1,0,54487.43,0
"3334",7324,15775892,"Caldwell",748,"España","Femenino",23,4966,85600.08,1,0,0,134077.71,0
"3335",5712,15685320,"Johnstone",767,"Francia","Masculino",36,1774,139180.2,1,0,0,123880.19,0
"3336",2768,15598044,"Debellis",715,"Francia","Femenino",35,3905,0,1,1,1,152012.36,0
"3337",2030,15670205,"Boyd",518,"Alemania","Femenino",41,3361,110624.99,1,1,0,89327.67,0
"3338",6976,15665590,"Moore",541,"Francia","Masculino",46,8640,0,2,1,1,83456.67,0
"3339",4330,15611024,"Kalinina",567,"Francia","Femenino",23,5715,93522.2,1,0,1,81425.61,0
"3340",5520,15695679,"Yao",776,"España","Masculino",39,4224,104349.45,1,0,0,79503.05,0
"3341",5430,15751524,"Chigozie",677,"Alemania","Femenino",36,9111,68806.84,1,1,0,33075.24,0
"3342",3185,15649523,"Kennedy",581,"Francia","Masculino",38,2566,0,2,1,0,46176.22,0
"3343",7523,15775234,"Laurie",646,"Francia","Masculino",24,3783,0,2,0,0,92612.88,0
"3344",9104,15737051,"Denisov",639,"Francia","Masculino",27,1781,0,2,1,0,192247.35,0
"3345",6783,15666297,"Abramova",706,"España","Femenino",53,8659,0,3,0,0,88479.02,1
"3346",9443,15709252,"Fuller",616,"Alemania","Femenino",28,8166,105173.99,1,0,1,29835.37,1
"3347",8796,15785385,"Fiorentino",550,"España","Masculino",51,5054,0,2,1,0,153917.41,0
"3348",2092,15604345,"Kemp",730,"Francia","Femenino",22,3372,65763.57,1,1,1,145792.01,0
"3349",3425,15634141,"Shephard",708,"Alemania","Femenino",42,1933,192390.52,2,1,0,823.36,0
"3350",6701,15797960,"Skinner",806,"Alemania","Femenino",59,1314,135296.33,1,1,0,182822.5,0
"3351",1420,15809654,"Hsia",707,"Francia","Femenino",46,9179,127476.73,2,1,1,146011.55,0
"3352",8550,15617934,"Septimus",579,"Francia","Masculino",36,2241,129829.59,1,1,1,60906.12,0
"3353",3440,15776605,"Bradley",528,"España","Masculino",36,1104,0,2,1,0,60536.56,0
"3354",233,15639077,"Marchesi",622,"Francia","Femenino",30,3238,158584.82,3,1,0,142342.55,1
"3355",8184,15664610,"Campbell",459,"Alemania","Masculino",48,1654,133994.52,1,1,1,19287.06,1
"3356",6559,15581893,"Ginikanwa",747,"Francia","Masculino",43,9626,130788.71,1,0,1,101495,1
"3357",3840,15760861,"Phillipps",619,"Francia","Masculino",43,1056,125211.92,1,1,1,113410.49,0
"3358",2009,15814236,"Kay",537,"España","Femenino",38,6806,96939.06,1,1,1,102606.92,0
"3359",5005,15737832,"Robertson",771,"España","Masculino",45,5690,139825.56,1,0,0,170984.97,1
"3360",7944,15705515,"Lazarev",587,"Alemania","Masculino",40,1557,138241.9,2,1,0,159418.1,0
"3361",5008,15699911,"Chapman",461,"España","Femenino",35,2082,0,1,1,0,132295.95,0
"3362",6365,15751131,"Moss",836,"España","Femenino",41,6747,150302.84,1,1,1,156036.19,0
"3363",9945,15609913,"Clark",743,"Francia","Femenino",46,9411,0,1,1,0,113436.08,0
"3364",3786,15798749,"Davidson",845,"Alemania","Femenino",43,10344,152063.59,2,1,0,97910.06,0
"3365",9981,15786249,"Whitfield",616,"España","Masculino",30,6581,0,2,1,0,199099.51,0
"3366",5819,15604348,"Allard",710,"España","Masculino",22,1099,0,2,0,0,99645.04,0
"3367",9290,15650538,"Sun",445,"Alemania","Femenino",48,7562,168286.58,1,1,0,16645.77,1
"3368",8274,15623944,"T'ien",511,"España","Femenino",66,1059,0,1,1,0,1643.11,1
"3369",4536,15642710,"Napolitani",686,"Francia","Masculino",26,5215,0,2,1,0,1540.89,0
"3370",9826,15566253,"Manning",580,"Alemania","Masculino",44,6425,143391.07,1,0,0,146891.07,1
"3371",905,15618816,"Yu",670,"Alemania","Femenino",40,7741,147171.2,1,0,1,69850.04,0
"3372",7649,15604482,"Chiemezie",850,"España","Masculino",30,1201,141040.01,1,1,1,5978.2,0
"3373",866,15631189,"Riggs",613,"Alemania","Masculino",38,2063,67111.65,1,1,0,78566.64,1
"3374",2685,15598175,"Toscani",592,"Alemania","Femenino",26,3515,105082.07,2,1,0,132801.57,0
"3375",8244,15750929,"Burgess",702,"España","Masculino",39,2077,0,2,1,0,99654.13,0
"3376",4825,15644856,"Bird",556,"España","Masculino",38,7976,115463.16,1,1,0,150679.65,0
"3377",6133,15625929,"Trevisan",762,"Francia","Femenino",44,7770,159316.64,1,0,0,24780.13,0
"3378",2045,15765487,"Kuo",753,"Alemania","Femenino",38,8421,151766.71,1,1,1,180829.99,0
"3379",4869,15742269,"Milano",756,"Francia","Femenino",24,3524,0,2,1,0,184182.25,0
"3380",8817,15617538,"Nwankwo",834,"España","Masculino",40,9437,0,2,0,0,45038.74,0
"3381",3482,15572294,"Kelly",623,"Francia","Masculino",28,9947,0,1,0,0,129526.57,0
"3382",7082,15732113,"Butters",671,"España","Masculino",50,9030,0,1,0,1,2560.11,0
"3383",13,15613140,"Mellor",565,"Francia","Masculino",34,6573,0,1,1,1,63173.64,0
"3384",6202,15640078,"Chambers",660,"Alemania","Femenino",39,1644,135134.99,1,1,0,173683,1
"3385",4629,15786800,"Gould",723,"Alemania","Masculino",52,2521,131694.97,1,0,1,92873.5,1
"3386",162,15722053,"Oguejiofor",576,"España","Masculino",33,6852,0,2,0,1,190112.05,0
"3387",8917,15697045,"Pisani",726,"España","Femenino",35,7020,0,2,0,1,100556.98,0
"3388",382,15624995,"McCane",714,"España","Femenino",31,5529,152926.6,1,1,1,50899.91,0
"3389",6,15712608,"Costa",787,"Alemania","Femenino",42,9269,74483.97,2,0,1,44273.91,0
"3390",9847,NA,"Brady",533,"Alemania","Femenino",49,6116,102286.6,3,1,0,69409.37,1
"3391",6810,15810891,"Lorenzo",662,"Francia","Masculino",34,10579,117731.79,2,0,1,55120.79,0
"3392",1786,15691625,"Ko",537,"Alemania","Femenino",41,1410,138306.34,1,1,0,106761.47,0
"3393",317,15613787,"Chidubem",505,"España","Masculino",35,10482,116932.59,1,1,0,91092.84,0
"3394",6479,15746594,"Wu",732,"España","Masculino",33,3115,0,1,1,0,119882.7,0
"3395",4060,15615126,"Cocci",780,"Francia","Femenino",37,4862,0,2,0,0,182156.81,1
"3396",5393,15603221,"Burgess",696,"Alemania","Masculino",32,10657,84421.62,1,0,1,52314.71,NA
"3397",2067,15723706,"Abbott",573,"Francia","Femenino",33,3538,90124.64,1,1,0,137476.71,0
"3398",7581,15665222,"Lettiere",625,"España","Masculino",52,7072,121161.57,1,1,0,48988.28,0
"3399",4156,15679642,"Feng",695,"España","Masculino",44,3507,0,2,1,1,70974.13,0
"3400",7473,15626040,"McDonald",793,"España","Masculino",63,5242,0,2,0,1,27166.75,0
"3401",4914,15570835,"Fallaci",491,"Alemania","Femenino",57,3273,112044.72,1,1,1,41229.73,1
"3402",3165,15610433,"Kwemto",573,"Francia","Masculino",35,10177,0,2,1,0,11743.89,0
"3403",5578,15773487,"Conway",634,"Alemania","Femenino",31,2893,76798.92,1,0,0,196021.73,0
"3404",1733,15665416,"Ferri",779,"Francia","Masculino",62,4009,119096.55,1,0,1,116977.89,0
"3405",1137,15776231,"Kent",626,"Alemania","Masculino",35,1707,88109.81,1,1,1,32825.5,0
"3406",8062,15717398,"Fielding",549,"España","Femenino",39,1269,0,1,0,0,81259.25,1
"3407",7495,15677586,"Romero",587,"Alemania","Femenino",32,5420,125445.04,2,1,1,130514.78,0
"3408",4831,15720713,"Chibueze",850,"Francia","Femenino",29,4831,0,2,1,1,199775.67,0
"3409",801,15581252,"Dolgorukova",632,"España","Femenino",29,4407,80922.75,1,1,0,7820.78,0
"3410",8795,15713853,"Ifeajuna",732,"Alemania","Masculino",42,1261,108748.08,2,1,1,65323.11,0
"3411",956,15758477,"Tobeolisa",547,"Francia","Femenino",32,8620,0,2,1,0,132002.83,0
"3412",6945,15616029,"Adams",705,"Francia","Masculino",32,8824,0,2,1,0,7921.57,0
"3413",7445,15658169,"Cook",778,"España","Femenino",47,1450,127299.34,2,1,0,124694.99,0
"3414",9061,15593976,"Swanson",578,"Alemania","Femenino",31,5655,102088.68,4,0,0,187866.21,1
"3415",8260,15650244,"Bezrukov",786,"España","Masculino",29,10248,80895.44,2,1,0,64945.57,0
"3416",7515,15787189,"Tai",824,"Alemania","Masculino",60,2994,134250.17,3,0,0,153046.16,1
"3417",8730,15735687,"Chinweuba",595,"España","Masculino",37,4895,157084.99,1,1,0,134767.13,0
"3418",8844,15588944,"Maughan",456,"Francia","Femenino",63,4498,165350.61,2,0,0,140758.07,1
"3419",6237,15760431,"Pino",850,"Francia",NA,38,1412,0,2,1,1,80006.65,0
"3420",9045,15727353,"Ch'ang",650,"Francia","Femenino",64,4560,142028.36,1,1,0,32275.09,1
"3421",9592,15752467,"Johnson",720,"España","Masculino",34,10669,0,2,1,1,77047.78,0
"3422",804,15657809,"Lo",585,"Francia","Masculino",55,7783,106415.57,3,1,1,122960.98,1
"3423",6110,15732102,"Darling",656,"Alemania","Femenino",27,3683,150905.03,2,1,0,16998.72,0
"3424",8581,15717898,"Bruce",542,"España","Masculino",32,3664,131945.94,1,0,1,159737.56,0
"3425",6163,15601274,"Hsieh",667,"España","Femenino",40,1332,146502.07,1,1,0,19162.89,0
"3426",7848,15759387,"McIntosh",598,"Alemania","Masculino",38,8565,101487.18,1,1,1,75959.1,1
"3427",6960,15663625,"Johnson",501,"Francia","Masculino",37,5583,0,2,0,0,12470.3,0
"3428",901,15665834,"Cheatham",696,"España","Masculino",28,1255,0,1,0,0,176713.47,0
"3429",8336,15570857,"Kambinachi",677,"Alemania","Femenino",39,9560,111213.64,2,1,1,147578.26,0
"3430",3862,15697000,"Mello",728,"Alemania","Masculino",32,1896,61825.5,1,1,1,156124.93,0
"3431",3888,15595324,"Daniels",579,"Alemania","Femenino",39,3968,117833.3,3,0,0,5831,1
"3432",575,15721582,"Hale",644,"Alemania","Femenino",40,4377,77270.08,2,1,1,115800.1,1
"3433",3409,15763704,"Docherty",692,"Alemania","Femenino",43,4466,69014.49,2,0,0,NA,0
"3434",9279,15699634,"Howard",667,"Francia","Femenino",48,2845,0,2,1,1,148608.39,0
"3435",1508,15658813,"Siciliani",645,"Francia","Femenino",55,6944,0,2,1,1,18369.33,0
"3436",7533,15759966,"Chiemenam",612,"España","Femenino",36,7034,119799.27,2,1,0,159416.58,0
"3437",9901,15771966,"Akobundu",557,"Francia","Masculino",39,5059,146200.01,1,1,0,177944.64,0
"3438",8518,15807595,"Ijendu",485,"Alemania","Masculino",51,2699,144244.59,2,1,0,51113.14,0
"3439",3450,15591509,"Milano",690,"Francia","Masculino",36,1382,101583.11,2,1,0,123775.15,0
"3440",4502,15707132,"Yudin",465,"Francia","Masculino",33,5272,0,2,0,1,78698.09,0
"3441",8634,15776780,"He",608,"Francia","Masculino",59,1536,0,1,1,0,70649.64,1
"3442",4950,15719276,"T'ao",741,"España","Masculino",35,10981,74371.49,1,0,0,99595.67,0
"3443",3991,15749727,"Chukwufumnanya",829,"España","Masculino",50,6041,0,2,0,1,178458.86,0
"3444",4900,15768072,"Mitchell",688,"España","Femenino",33,4261,0,1,0,0,27557.18,1
"3445",2796,15776494,"Siciliano",754,"Francia","Masculino",61,8688,146622.35,1,1,1,41815.22,1
"3446",5019,15601857,"Woodhouse",705,"Alemania","Femenino",46,10402,115518.07,1,0,0,76544.9,1
"3447",5182,15616666,"Artemova",646,"Alemania","Femenino",52,4672,111739.4,2,NA,1,68367.18,0
"3448",1385,15685826,"Hsiung",563,"Francia","Masculino",30,7841,90727.79,1,1,0,122268.75,0
"3449",4797,15783225,"Cocci",737,"Francia","Masculino",54,5865,0,1,1,0,83470.4,1
"3450",92,15748381,"Gorbunov",613,"Francia","Femenino",29,2993,185709.28,2,1,1,77242.19,0
"3451",9274,15579714,"Pan",542,"Francia","Femenino",29,6970,0,2,0,1,196651.72,0
"3452",6575,15684318,"McMillan",582,"Alemania","Femenino",50,9875,96486.57,2,1,1,20344.02,0
"3453",55,15566156,"Franklin",749,"Alemania","Femenino",44,1982,71497.79,2,0,0,151083.8,0
"3454",8379,15735078,"Onwughara",724,"Alemania","Femenino",53,10949,139687.66,2,1,1,12913.92,0
"3455",3578,15764405,"Williams",731,"Francia","Masculino",29,6081,0,2,1,1,162452.65,0
"3456",4044,15787026,"Onwuatuegwu",627,"Alemania","Masculino",27,3623,185267.45,2,1,1,77027.34,0
"3457",4687,15783501,"Findlay",800,"Francia","Femenino",38,1439,168190.33,2,1,0,68052.08,0
"3458",4204,15675316,"Avdeeva",619,"Francia","Femenino",38,1936,0,2,0,1,116467.35,0
"3459",5644,15727198,"Teng",689,"Alemania","Femenino",28,7194,64808.32,2,0,0,78591.15,0
"3460",9281,15749964,"Jones",610,"Francia","Femenino",27,8617,87262.4,2,1,0,182720.07,0
"3461",1667,15666270,"Omeokachie",676,"Francia","Femenino",40,4682,147803.48,1,1,0,95181.06,1
"3462",2137,15652693,"Greco",573,"Francia","Femenino",26,2932,129109.02,1,0,0,149814.68,1
"3463",2475,15646521,"Fan",634,"España","Femenino",36,8422,0,1,1,1,143960.72,0
"3464",8254,15658969,"Gray",711,"Francia","Masculino",51,2211,0,3,1,0,38409.79,1
"3465",7984,15604130,"Johnstone",622,"España","Femenino",47,8441,142319.03,1,0,0,100183.05,0
"3466",4486,15689147,"Ogochukwu",652,"Francia","Femenino",40,3185,0,2,1,0,126554.96,0
"3467",3130,15649379,"Somayina",850,"Francia","Femenino",46,8164,0,2,1,1,187980.21,0
"3468",2877,15757632,"Hughes-Jones",496,"Francia","Femenino",41,4293,176024.05,2,1,0,182337.98,0
"3469",4406,15764314,"Reilly",550,"Alemania","Masculino",36,9382,113877.23,2,1,0,174921.91,0
"3470",1846,15814092,"Wang",626,"Francia","Femenino",44,4984,0,1,0,1,173117.22,1
"3471",8583,15711130,"Tseng",734,"Francia","Masculino",45,6023,0,2,1,0,99593.28,0
"3472",1774,15796015,"Wu",633,"Alemania","Masculino",42,6567,126041.02,1,0,1,11796.89,0
"3473",4664,15721303,"O'Meara",640,"España","Masculino",34,2774,137523.02,1,0,0,24761.36,0
"3474",7304,15729956,"Akabueze",726,"España","Femenino",26,2473,80780.16,1,1,1,19225.85,0
"3475",3031,15764444,"Pan",679,"Alemania","Masculino",58,8305,125850.53,2,1,1,87008.17,0
"3476",7421,15747807,"Gallagher",720,"Francia","Femenino",43,1820,137824.03,2,1,0,172557.77,0
"3477",4053,15804038,"Quinn",740,"Francia","Masculino",44,6250,0,1,0,1,96528,1
"3478",9970,15609070,"Findlay",515,"Alemania","Masculino",45,8156,120961.5,3,1,1,39288.11,1
"3479",4079,15669410,"Yevdokimova",683,"Francia","Masculino",30,2698,110829.52,2,0,0,24938.84,0
"3480",5993,15619674,"White",649,"Francia","Femenino",35,10492,108306.44,1,1,1,192486.24,0
"3481",8191,15707011,"Morrison",495,"Francia","Masculino",47,9579,137682.68,1,1,0,71071.47,0
"3482",8190,15682048,"Pisano",605,"Francia","Femenino",51,1515,136188.78,1,1,1,67110.59,1
"3483",8572,15724251,"Todd",682,"Alemania","Femenino",29,4818,101012.77,1,0,0,32589.89,1
"3484",1443,15645772,"Onwumelu",661,"Francia","Masculino",33,1666,0,2,1,1,84174.81,0
"3485",3523,15725664,"Wallace",549,"Francia","Femenino",38,2776,107283.4,1,0,0,157442.75,0
"3486",8866,15801414,"Bitter",767,"Francia","Femenino",35,9634,0,2,0,0,144251.38,0
"3487",8234,15649354,"Johnston",754,"España","Masculino",35,6002,0,2,1,1,9658.41,0
"3488",7609,15655389,"Leckie",638,"Francia","Masculino",41,7698,131762.94,1,1,1,47675.29,0
"3489",7370,15736510,"Loggia",605,"España","Femenino",57,8249,0,3,1,0,66652.75,1
"3490",2526,15625501,"Wall",570,"Alemania","Masculino",38,8425,127201.58,1,1,0,147168.28,1
"3491",6616,15635660,"Rossi",612,"Alemania","Masculino",30,3666,142910.15,1,1,0,105890.55,1
"3492",3882,15729065,"Mackay",784,"Alemania","Masculino",28,9991,109960.06,2,1,1,170829.87,0
"3493",6887,15654067,"Koch",584,"España","Femenino",29,6222,0,2,1,0,88866.92,0
"3494",1002,15750569,"Iweobiegbunam",684,"Alemania","Femenino",46,6033,102955.14,2,1,0,154137.33,0
"3495",235,15773973,"Hill",765,"Francia","Masculino",41,9805,0,2,0,1,191215.61,0
"3496",6168,15771728,"Mackenzie",641,"Alemania","Masculino",41,6608,104405.54,3,1,0,17384.21,0
"3497",9402,15677146,"Obiajulu",728,"Francia","Femenino",28,6185,142243.54,2,1,0,33074.51,0
"3498",565,15783589,"Toscano",616,"Francia","Masculino",40,10305,0,2,0,0,93717.55,0
"3499",6086,15599131,"Dilke",650,"Alemania","Masculino",26,2068,214346.96,2,1,0,128815.33,0
"3500",7474,15591357,"Cowger",765,"Francia","Masculino",51,3032,123372.3,1,1,1,115429.32,0
